,Gender,Age,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,Policy Start Year,Policy Start Month,Policy Start Day,Policy End Year,Policy End Month,Policy End Day,First Transaction Year,First Transaction Month,First Transaction Day,target
6117,1.0,36,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,11,2011,10,10,2010,10,11,0
6118,3.0,30,1,16.0,45.0,74.0,160.0,73.0,1,2010,10,24,2011,7,28,2010,10,24,1
6119,3.0,42,1,8.0,45.0,50.0,258.0,111.0,5,2010,1,8,2011,1,7,2010,1,8,0
6120,1.0,31,1,2.0,45.0,49.0,247.0,73.0,6,2010,10,31,2011,10,30,2010,10,31,0
6121,3.0,43,2,16.0,0.0,67.0,247.0,73.0,1,2010,10,23,2011,10,22,2010,10,23,1
6122,7.0,53,2,2.0,45.0,67.0,247.0,73.0,1,2010,11,9,2011,11,8,2010,11,9,0
6123,7.0,38,1,2.0,0.0,67.0,247.0,73.0,6,2010,10,22,2010,12,31,2010,10,22,0
6124,3.0,35,1,8.0,26.0,67.0,258.0,111.0,1,2010,9,6,2011,9,5,2010,9,6,0
6125,3.0,42,1,2.0,26.0,67.0,118.0,73.0,1,2010,2,8,2011,2,7,2010,2,8,0
6126,3.0,42,1,2.0,45.0,67.0,115.0,73.0,1,2010,6,17,2011,6,16,2010,6,17,0
6127,3.0,27,2,16.0,45.0,74.0,247.0,73.0,1,2010,12,4,2011,11,19,2010,12,4,0
6128,3.0,42,1,8.0,45.0,67.0,258.0,111.0,4,2010,10,15,2011,4,15,2010,10,15,0
6129,3.0,40,1,0.0,45.0,67.0,258.0,111.0,1,2010,6,25,2011,1,9,2010,6,25,0
6130,3.0,20,1,8.0,45.0,29.0,258.0,111.0,5,2010,7,2,2011,7,1,2010,7,2,0
6131,3.0,52,1,16.0,45.0,67.0,115.0,73.0,1,2010,5,15,2011,5,10,2010,5,15,1
6132,1.0,41,1,8.0,4.0,29.0,258.0,111.0,1,2010,4,23,2011,4,22,2010,4,23,0
6133,1.0,43,1,2.0,26.0,67.0,39.0,73.0,1,2010,12,17,2011,12,16,2010,12,17,0
6134,5.0,1,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,8,2011,3,7,2010,3,8,0
6135,1.0,41,1,16.0,45.0,67.0,16.0,7.0,1,2010,3,15,2011,3,14,2010,3,15,1
6136,3.0,40,2,8.0,45.0,67.0,258.0,111.0,5,2010,12,14,2011,12,13,2010,12,14,0
6137,1.0,320,2,2.0,45.0,52.0,15.0,6.0,1,2010,2,6,2011,2,5,2010,2,6,1
6138,2.0,20,1,16.0,0.0,67.0,195.0,73.0,1,2010,4,15,2011,4,13,2010,4,15,0
6139,3.0,48,2,13.0,7.0,46.0,34.0,73.0,0,2010,7,25,2011,7,15,2010,7,25,1
6140,3.0,41,1,8.0,45.0,42.0,258.0,111.0,2,2010,2,19,2011,2,18,2010,2,19,0
6141,3.0,35,1,16.0,45.0,26.0,160.0,73.0,1,2010,8,26,2011,8,25,2010,8,26,0
6142,3.0,53,1,2.0,4.0,52.0,158.0,73.0,1,2010,2,7,2011,2,6,2010,2,7,0
6143,3.0,36,1,16.0,45.0,74.0,258.0,111.0,7,2010,9,11,2011,9,10,2010,9,11,0
6144,1.0,43,1,8.0,45.0,67.0,258.0,111.0,1,2010,4,17,2011,4,16,2010,4,17,0
6145,3.0,45,2,8.0,4.0,26.0,84.0,39.0,6,2010,12,3,2011,12,2,2010,12,3,0
6146,3.0,46,2,2.0,37.0,38.0,258.0,111.0,1,2010,10,8,2011,9,30,2010,10,8,0
6147,3.0,53,1,2.0,45.0,49.0,258.0,111.0,1,2010,2,26,2011,2,25,2010,2,26,0
6148,1.0,40,1,8.0,45.0,26.0,258.0,111.0,5,2010,5,17,2011,5,16,2010,5,17,0
6149,2.0,50,1,8.0,45.0,67.0,153.0,23.0,5,2010,2,27,2011,2,26,2010,2,27,0
6150,3.0,41,2,8.0,25.0,26.0,158.0,73.0,1,2010,6,29,2011,6,28,2010,6,29,0
6151,7.0,4,1,2.0,4.0,29.0,247.0,73.0,1,2010,1,16,2011,1,15,2010,1,16,0
6152,1.0,65,1,8.0,15.0,67.0,258.0,111.0,2,2010,6,27,2011,6,26,2010,6,27,0
6153,3.0,63,1,8.0,45.0,67.0,24.0,11.0,1,2010,3,14,2011,3,13,2010,3,14,0
6154,3.0,50,1,8.0,45.0,21.0,258.0,111.0,5,2010,1,28,2011,1,27,2010,1,28,0
6155,3.0,37,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,25,2011,3,24,2010,3,25,0
6156,3.0,48,1,8.0,45.0,67.0,192.0,59.0,6,2010,4,26,2011,1,1,2010,4,26,0
6157,3.0,37,1,8.0,0.0,67.0,34.0,73.0,1,2010,4,30,2011,3,1,2010,4,30,1
6158,3.0,46,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,6,2011,9,5,2010,9,6,0
6159,3.0,40,1,8.0,32.0,42.0,39.0,73.0,1,2010,7,31,2011,7,30,2010,7,31,0
6160,7.0,29,1,16.0,45.0,74.0,15.0,6.0,1,2010,11,27,2011,11,26,2010,11,27,0
6161,3.0,34,1,8.0,45.0,26.0,84.0,39.0,5,2010,8,4,2011,8,3,2010,8,4,0
6162,3.0,37,1,8.0,26.0,67.0,15.0,6.0,1,2010,1,8,2011,1,4,2010,1,8,0
6163,1.0,120,1,2.0,30.0,21.0,247.0,73.0,1,2010,2,12,2011,2,11,2010,2,12,0
6164,3.0,43,1,2.0,4.0,42.0,183.0,23.0,1,2010,11,15,2011,11,14,2010,11,15,1
6165,3.0,36,1,8.0,4.0,67.0,258.0,111.0,1,2010,2,8,2011,2,7,2010,2,8,0
6166,1.0,48,1,16.0,45.0,74.0,258.0,111.0,1,2010,11,26,2011,11,25,2010,11,26,0
6167,1.0,34,1,2.0,4.0,67.0,171.0,15.0,1,2010,7,22,2011,7,21,2010,7,22,0
6168,3.0,38,1,8.0,45.0,42.0,258.0,111.0,5,2010,3,12,2011,3,11,2010,3,12,0
6169,3.0,35,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,27,2011,11,26,2010,11,27,0
6170,3.0,50,3,16.0,45.0,58.0,157.0,73.0,1,2010,2,28,2011,3,14,2010,2,28,0
6171,3.0,31,2,8.0,4.0,55.0,258.0,111.0,2,2010,6,21,2011,6,20,2010,6,21,0
6172,1.0,20,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,20,2011,3,19,2010,3,20,0
6173,3.0,69,1,8.0,4.0,26.0,237.0,73.0,1,2010,8,15,2011,8,14,2010,8,15,0
6174,5.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,8,2011,1,7,2010,1,8,0
6175,1.0,69,3,2.0,4.0,67.0,115.0,73.0,1,2010,4,5,2011,4,4,2010,4,5,0
6176,1.0,30,2,8.0,0.0,67.0,214.0,94.0,2,2010,6,2,2011,6,1,2010,6,2,1
6177,3.0,40,1,16.0,45.0,74.0,258.0,111.0,1,2010,11,20,2011,11,19,2010,11,20,0
6178,3.0,41,1,8.0,4.0,67.0,167.0,73.0,1,2010,6,19,2011,6,18,2010,6,19,0
6179,1.0,36,1,16.0,45.0,38.0,159.0,73.0,1,2010,8,20,2011,8,19,2010,8,20,0
6180,1.0,50,1,8.0,45.0,38.0,258.0,111.0,5,2010,1,14,2011,1,13,2010,1,14,0
6181,3.0,34,1,8.0,45.0,67.0,179.0,85.0,4,2010,8,2,2011,2,2,2010,8,2,1
6182,5.0,57,1,6.0,38.0,26.0,231.0,85.0,1,2010,3,28,2011,3,27,2010,3,28,0
6183,1.0,43,1,8.0,45.0,26.0,258.0,111.0,5,2010,7,12,2011,7,11,2010,7,12,0
6184,3.0,35,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,27,2011,12,26,2010,12,27,0
6185,3.0,320,2,16.0,45.0,67.0,15.0,6.0,1,2010,1,29,2011,1,28,2010,1,29,0
6186,3.0,42,1,8.0,45.0,26.0,258.0,111.0,5,2010,7,2,2011,7,1,2010,7,2,0
6187,3.0,43,1,8.0,7.0,67.0,20.0,73.0,1,2010,6,14,2011,6,13,2010,6,14,0
6188,3.0,41,1,8.0,45.0,67.0,258.0,111.0,5,2010,8,29,2011,8,28,2010,8,29,0
6189,3.0,38,2,8.0,4.0,67.0,227.0,102.0,1,2010,1,16,2011,1,15,2010,1,16,0
6190,3.0,71,1,8.0,4.0,67.0,258.0,111.0,1,2010,12,17,2011,10,20,2010,12,17,1
6191,6.0,39,1,16.0,45.0,74.0,258.0,111.0,1,2010,12,19,2011,1,4,2010,12,19,0
6192,3.0,48,1,8.0,37.0,26.0,115.0,73.0,1,2010,7,12,2011,2,24,2010,7,12,0
6193,3.0,39,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,7,2011,8,5,2010,8,7,0
6194,3.0,37,2,8.0,45.0,49.0,115.0,73.0,2,2010,11,30,2011,3,1,2010,11,30,0
6195,3.0,56,1,8.0,45.0,29.0,258.0,111.0,5,2010,4,2,2011,4,1,2010,4,2,0
6196,3.0,43,2,8.0,45.0,67.0,179.0,85.0,1,2010,4,12,2011,4,11,2010,4,12,1
6197,3.0,85,1,2.0,32.0,42.0,247.0,73.0,1,2010,4,30,2011,4,29,2010,4,30,0
6198,3.0,46,1,13.0,0.0,46.0,247.0,73.0,0,2010,6,13,2011,6,12,2010,6,13,0
6199,1.0,44,1,16.0,4.0,21.0,247.0,73.0,1,2010,10,26,2011,10,25,2010,10,26,0
6200,1.0,20,3,16.0,4.0,6.0,160.0,73.0,6,2010,10,22,2011,10,21,2010,10,22,0
6201,3.0,52,1,2.0,45.0,67.0,116.0,73.0,1,2010,4,23,2011,3,22,2010,4,23,0
6202,4.0,120,1,16.0,45.0,74.0,247.0,73.0,8,2010,11,7,2011,11,6,2010,11,7,0
6203,3.0,44,1,8.0,37.0,67.0,34.0,73.0,1,2010,4,24,2011,4,23,2010,4,24,0
6204,3.0,44,1,8.0,32.0,26.0,218.0,97.0,1,2010,7,16,2011,7,15,2010,7,16,0
6205,3.0,47,2,2.0,4.0,58.0,20.0,73.0,1,2010,3,4,2011,3,3,2010,3,4,0
6206,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,3,2011,9,2,2010,9,3,0
6207,3.0,50,1,8.0,45.0,69.0,258.0,111.0,5,2010,2,26,2011,2,25,2010,2,26,0
6208,1.0,51,1,2.0,4.0,41.0,84.0,39.0,1,2010,12,12,2011,12,11,2010,12,12,0
6209,1.0,20,3,16.0,4.0,6.0,160.0,73.0,6,2010,3,8,2011,3,6,2010,3,8,0
6210,3.0,60,1,8.0,45.0,52.0,258.0,111.0,5,2010,6,14,2011,6,13,2010,6,14,0
6211,3.0,35,1,8.0,38.0,26.0,177.0,73.0,1,2010,3,27,2011,3,26,2010,3,27,1
6212,3.0,61,1,8.0,38.0,67.0,258.0,111.0,5,2010,2,27,2011,2,26,2010,2,27,0
6213,0.0,10,3,16.0,45.0,67.0,16.0,7.0,0,2010,5,24,2011,5,23,2010,5,24,1
6214,3.0,40,1,8.0,26.0,67.0,258.0,111.0,1,2010,7,23,2011,7,22,2010,7,23,0
6215,3.0,84,5,16.0,45.0,26.0,226.0,104.0,1,2010,9,6,2011,9,5,2010,9,6,0
6216,1.0,66,1,8.0,26.0,67.0,258.0,111.0,1,2010,7,20,2011,7,19,2010,7,20,0
6217,3.0,37,1,16.0,45.0,26.0,103.0,46.0,1,2010,3,29,2011,1,3,2010,3,29,0
6218,1.0,42,1,8.0,37.0,67.0,258.0,111.0,1,2010,4,8,2011,4,7,2010,4,8,0
6219,3.0,56,1,16.0,45.0,49.0,160.0,73.0,1,2010,10,14,2011,10,13,2010,10,14,0
6220,1.0,39,1,8.0,32.0,67.0,258.0,111.0,1,2010,8,15,2011,4,29,2010,8,15,0
6221,1.0,32,1,8.0,7.0,67.0,87.0,23.0,1,2010,6,24,2011,6,23,2010,6,24,0
6222,3.0,54,2,2.0,4.0,67.0,84.0,39.0,1,2010,2,20,2011,2,19,2010,2,20,0
6223,3.0,50,1,16.0,45.0,29.0,132.0,73.0,1,2010,6,19,2011,5,20,2010,6,19,0
6224,1.0,50,1,2.0,1.0,70.0,115.0,73.0,1,2010,4,9,2011,4,8,2010,4,9,0
6225,1.0,120,1,13.0,38.0,33.0,247.0,73.0,0,2010,5,7,2011,5,6,2010,5,7,0
6226,3.0,1,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,13,2011,3,12,2010,3,13,0
6227,1.0,31,1,8.0,45.0,26.0,258.0,111.0,5,2010,3,10,2011,3,8,2010,3,10,0
6228,3.0,43,5,8.0,4.0,67.0,247.0,73.0,1,2010,3,13,2011,3,12,2010,3,13,0
6229,3.0,51,1,16.0,0.0,29.0,247.0,73.0,1,2010,9,28,2011,9,27,2010,9,28,0
6230,3.0,42,1,8.0,22.0,26.0,195.0,73.0,1,2010,7,3,2011,1,25,2010,7,3,0
6231,3.0,41,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,2,2011,9,1,2010,9,2,0
6232,3.0,46,1,16.0,45.0,26.0,16.0,7.0,1,2010,8,18,2011,8,17,2010,8,18,0
6233,1.0,41,1,2.0,37.0,21.0,258.0,111.0,1,2010,10,2,2011,10,1,2010,10,2,1
6234,3.0,36,1,8.0,0.0,67.0,258.0,111.0,1,2010,5,30,2011,5,29,2010,5,30,0
6235,1.0,37,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,15,2011,4,14,2010,10,15,0
6236,1.0,35,1,2.0,32.0,21.0,258.0,111.0,1,2010,9,20,2011,1,18,2010,9,20,0
6237,3.0,35,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,31,2011,10,30,2010,10,31,0
6238,3.0,35,1,2.0,38.0,48.0,258.0,111.0,1,2010,10,17,2011,4,16,2010,10,17,0
6239,3.0,31,1,8.0,32.0,67.0,15.0,6.0,1,2009,8,29,2011,1,17,2009,8,29,0
6240,1.0,70,2,2.0,4.0,67.0,141.0,63.0,2,2010,12,23,2011,12,22,2010,12,23,0
6241,3.0,36,1,16.0,45.0,74.0,258.0,111.0,2,2010,10,25,2011,2,23,2010,10,25,0
6242,1.0,39,2,8.0,45.0,67.0,16.0,7.0,5,2010,3,28,2011,3,27,2010,3,28,0
6243,3.0,51,1,8.0,45.0,67.0,243.0,4.0,1,2010,1,15,2011,1,14,2010,1,15,0
6244,3.0,20,2,2.0,0.0,67.0,158.0,73.0,6,2010,7,25,2011,1,22,2010,7,25,0
6245,3.0,43,2,8.0,4.0,26.0,16.0,7.0,1,2010,10,31,2011,10,30,2010,10,31,1
6246,3.0,36,3,16.0,45.0,74.0,115.0,73.0,1,2010,8,2,2011,8,1,2010,8,2,0
6247,3.0,43,1,8.0,4.0,29.0,16.0,7.0,1,2010,1,17,2011,1,17,2010,1,17,0
6248,3.0,28,1,8.0,4.0,67.0,258.0,111.0,1,2010,3,7,2011,3,2,2010,3,7,1
6249,3.0,34,1,16.0,45.0,67.0,249.0,108.0,1,2010,11,5,2011,2,4,2010,11,5,0
6250,3.0,50,1,8.0,45.0,45.0,258.0,111.0,5,2010,3,19,2011,3,18,2010,3,19,0
6251,3.0,42,3,13.0,25.0,33.0,11.0,85.0,0,2010,7,8,2011,3,24,2010,7,8,0
6252,3.0,52,1,8.0,45.0,52.0,258.0,111.0,5,2010,4,13,2011,4,12,2010,4,13,0
6253,3.0,40,1,16.0,45.0,74.0,258.0,111.0,1,2010,12,12,2011,12,11,2010,12,12,0
6254,1.0,45,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,14,2011,11,13,2010,11,14,0
6255,3.0,38,1,8.0,42.0,67.0,258.0,111.0,1,2010,6,13,2011,6,12,2010,6,13,1
6256,1.0,40,1,8.0,4.0,67.0,34.0,73.0,1,2010,4,30,2011,4,29,2010,4,30,0
6257,3.0,44,1,16.0,45.0,74.0,163.0,23.0,1,2010,8,8,2011,8,5,2010,8,8,0
6258,3.0,37,1,8.0,0.0,67.0,258.0,111.0,1,2010,4,24,2011,4,23,2010,4,24,0
6259,3.0,32,1,8.0,0.0,67.0,258.0,111.0,1,2010,5,2,2011,5,1,2010,5,2,0
6260,3.0,39,3,16.0,45.0,74.0,158.0,73.0,6,2010,12,5,2011,3,4,2010,12,5,0
6261,3.0,70,1,16.0,45.0,74.0,258.0,111.0,1,2010,8,19,2011,8,18,2010,8,19,0
6262,1.0,30,1,8.0,32.0,29.0,103.0,46.0,1,2010,9,11,2011,9,10,2010,9,11,0
6263,3.0,33,2,16.0,45.0,74.0,36.0,16.0,1,2010,9,27,2011,9,26,2010,9,27,0
6264,3.0,36,1,16.0,45.0,74.0,52.0,31.0,1,2010,11,27,2011,11,26,2010,11,27,0
6265,1.0,27,2,8.0,4.0,67.0,159.0,73.0,1,2010,2,25,2011,2,24,2010,2,25,0
6266,2.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,2,5,2011,2,4,2010,2,5,0
6267,3.0,44,1,8.0,45.0,67.0,237.0,73.0,5,2010,4,22,2011,4,21,2010,4,22,0
6268,1.0,33,1,2.0,25.0,67.0,78.0,34.0,1,2010,3,28,2011,3,27,2010,3,28,0
6269,3.0,56,2,8.0,4.0,67.0,38.0,73.0,1,2010,2,28,2011,2,27,2010,2,28,0
6270,3.0,41,1,2.0,0.0,70.0,258.0,111.0,1,2010,12,13,2011,12,5,2010,12,13,0
6271,3.0,50,2,16.0,45.0,74.0,115.0,73.0,5,2010,9,6,2011,9,5,2010,9,6,0
6272,3.0,54,1,8.0,26.0,67.0,231.0,85.0,1,2010,1,25,2011,1,24,2010,1,25,0
6273,1.0,37,1,8.0,38.0,67.0,115.0,73.0,1,2010,8,15,2011,8,14,2010,8,15,0
6274,3.0,44,1,8.0,45.0,67.0,258.0,111.0,5,2010,2,22,2011,2,21,2010,2,22,0
6275,3.0,120,2,2.0,4.0,67.0,160.0,73.0,1,2010,7,29,2011,7,28,2010,7,29,0
6276,3.0,38,2,16.0,45.0,74.0,258.0,111.0,0,2010,10,11,2011,10,10,2010,10,11,0
6277,3.0,48,2,8.0,22.0,67.0,258.0,111.0,1,2010,10,24,2011,10,23,2010,10,24,1
6278,6.0,30,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,5,2011,1,4,2010,10,5,0
6279,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,30,2011,12,29,2010,12,30,0
6280,3.0,36,1,8.0,4.0,67.0,258.0,111.0,1,2010,3,25,2011,2,26,2010,3,25,0
6281,3.0,1,1,8.0,45.0,67.0,258.0,111.0,5,2010,5,10,2011,5,9,2010,5,10,0
6282,1.0,68,1,8.0,45.0,67.0,115.0,73.0,1,2010,2,27,2011,2,24,2010,2,27,0
6283,3.0,45,1,2.0,26.0,40.0,84.0,39.0,1,2010,5,17,2011,5,16,2010,5,17,0
6284,3.0,46,1,8.0,4.0,67.0,98.0,44.0,1,2010,2,7,2011,2,6,2010,2,7,0
6285,1.0,55,1,2.0,4.0,67.0,103.0,46.0,1,2010,12,29,2011,12,28,2010,12,29,0
6286,1.0,1,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,27,2011,9,26,2010,9,27,0
6287,1.0,35,1,8.0,45.0,50.0,258.0,111.0,5,2010,1,28,2011,1,27,2010,1,28,0
6288,7.0,120,2,2.0,45.0,49.0,247.0,73.0,1,2010,5,8,2011,5,7,2010,5,8,0
6289,1.0,50,1,8.0,45.0,21.0,258.0,111.0,5,2010,3,28,2011,3,27,2010,3,28,0
6290,2.0,47,2,2.0,4.0,29.0,158.0,73.0,6,2010,7,24,2011,7,23,2010,7,24,0
6291,1.0,28,1,8.0,45.0,67.0,258.0,111.0,1,2010,7,30,2011,7,29,2010,7,30,0
6292,3.0,41,2,8.0,4.0,67.0,237.0,73.0,1,2010,4,17,2011,4,16,2010,4,17,0
6293,3.0,50,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,24,2011,9,23,2010,9,24,0
6294,3.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,7,19,2011,7,18,2010,7,19,0
6295,3.0,84,2,8.0,45.0,49.0,221.0,23.0,5,2010,3,5,2011,3,4,2010,3,5,0
6296,1.0,33,1,8.0,4.0,67.0,258.0,111.0,1,2010,1,25,2011,1,24,2010,1,25,0
6297,3.0,54,1,2.0,4.0,26.0,140.0,62.0,1,2010,4,2,2011,4,1,2010,4,2,0
6298,1.0,38,1,8.0,45.0,67.0,73.0,23.0,1,2010,2,27,2011,2,26,2010,2,27,0
6299,3.0,31,1,8.0,37.0,26.0,258.0,111.0,1,2010,7,7,2011,7,6,2010,7,7,0
6300,3.0,52,1,16.0,45.0,74.0,96.0,23.0,1,2010,10,11,2011,10,10,2010,10,11,1
6301,1.0,40,1,8.0,25.0,67.0,35.0,14.0,1,2010,6,25,2011,6,24,2010,6,25,0
6302,3.0,42,1,8.0,4.0,29.0,158.0,73.0,1,2010,10,22,2011,1,21,2010,10,22,0
6303,1.0,37,2,16.0,45.0,74.0,34.0,73.0,2,2010,11,20,2011,11,19,2010,11,20,0
6304,3.0,44,1,16.0,45.0,21.0,84.0,39.0,6,2010,2,19,2011,2,18,2010,2,19,0
6305,1.0,3,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,4,2011,3,3,2010,3,4,0
6306,3.0,20,4,8.0,45.0,67.0,247.0,73.0,6,2010,12,23,2011,2,21,2010,12,23,0
6307,1.0,34,1,8.0,45.0,67.0,258.0,111.0,1,2010,7,30,2011,3,5,2010,7,30,0
6308,3.0,120,1,16.0,45.0,67.0,247.0,73.0,0,2010,8,14,2011,8,13,2010,8,14,0
6309,3.0,34,3,16.0,7.0,67.0,22.0,73.0,1,2010,1,17,2011,1,16,2010,1,17,0
6310,1.0,45,1,8.0,45.0,67.0,258.0,111.0,5,2010,4,25,2011,4,24,2010,4,25,0
6311,1.0,34,1,16.0,45.0,74.0,144.0,66.0,1,2010,12,11,2011,9,6,2010,12,11,0
6312,3.0,40,1,8.0,45.0,53.0,258.0,111.0,5,2010,5,3,2011,5,2,2010,5,3,0
6313,1.0,66,1,8.0,26.0,67.0,86.0,23.0,6,2010,9,17,2011,9,16,2010,9,17,0
6314,3.0,55,1,2.0,45.0,67.0,45.0,15.0,1,2010,1,16,2011,1,15,2010,1,16,0
6315,3.0,51,4,16.0,4.0,58.0,247.0,73.0,6,2010,10,8,2011,2,24,2010,10,8,0
6316,3.0,42,1,8.0,4.0,67.0,229.0,104.0,2,2010,6,6,2011,6,5,2010,6,6,0
6317,3.0,36,1,8.0,45.0,34.0,258.0,111.0,5,2010,7,19,2011,7,18,2010,7,19,0
6318,3.0,71,2,8.0,11.0,26.0,89.0,23.0,1,2010,1,17,2011,1,16,2010,1,17,0
6319,0.0,120,2,16.0,0.0,67.0,247.0,73.0,0,2010,3,27,2011,3,26,2010,3,27,1
6320,3.0,27,2,8.0,45.0,42.0,87.0,23.0,5,2010,7,5,2011,7,4,2010,7,5,0
6321,3.0,50,1,8.0,38.0,26.0,115.0,73.0,1,2010,7,26,2010,12,31,2010,7,26,0
6322,3.0,45,1,8.0,4.0,67.0,258.0,111.0,1,2010,4,16,2011,4,15,2010,4,16,0
6323,3.0,39,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,9,2011,8,8,2010,8,9,0
6324,3.0,27,2,0.0,32.0,21.0,247.0,73.0,0,2010,5,2,2011,5,1,2010,5,2,0
6325,1.0,30,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,23,2011,9,30,2010,10,23,0
6326,3.0,36,1,2.0,45.0,29.0,258.0,111.0,4,2010,12,27,2011,12,27,2010,12,27,1
6327,1.0,41,1,2.0,38.0,67.0,153.0,23.0,1,2010,3,12,2011,3,11,2010,3,12,0
6328,0.0,20,3,16.0,0.0,74.0,157.0,73.0,8,2010,9,2,2010,12,31,2010,9,2,1
6329,1.0,38,1,16.0,45.0,74.0,258.0,111.0,1,2010,9,18,2011,9,17,2010,9,18,0
6330,3.0,65,1,8.0,45.0,26.0,258.0,111.0,5,2010,7,22,2011,7,21,2010,7,22,0
6331,1.0,50,1,2.0,45.0,38.0,115.0,73.0,1,2010,4,9,2011,4,8,2010,4,9,1
6332,1.0,56,1,8.0,4.0,38.0,258.0,111.0,1,2010,3,23,2011,3,22,2010,3,23,0
6333,1.0,40,1,8.0,0.0,67.0,258.0,111.0,1,2010,1,18,2011,1,17,2010,1,18,0
6334,3.0,36,1,8.0,45.0,38.0,258.0,111.0,5,2010,1,23,2011,1,22,2010,1,23,0
6335,1.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,5,6,2011,5,5,2010,5,6,0
6336,3.0,30,1,16.0,45.0,74.0,226.0,104.0,1,2010,9,26,2011,9,25,2010,9,26,0
6337,1.0,5,1,16.0,45.0,38.0,115.0,73.0,1,2010,11,5,2011,11,2,2010,11,5,0
6338,1.0,44,2,2.0,4.0,29.0,253.0,23.0,1,2010,7,1,2011,6,30,2010,7,1,1
6339,3.0,33,1,16.0,45.0,74.0,177.0,73.0,1,2010,12,12,2011,5,23,2010,12,12,0
6340,1.0,38,1,8.0,25.0,26.0,158.0,73.0,1,2010,10,25,2011,10,24,2010,10,25,0
6341,6.0,32,1,16.0,45.0,74.0,258.0,111.0,1,2010,12,23,2011,1,4,2010,12,23,0
6342,7.0,120,1,8.0,4.0,38.0,247.0,73.0,6,2010,3,27,2011,3,26,2010,3,27,0
6343,3.0,28,2,8.0,32.0,67.0,160.0,73.0,1,2010,1,4,2011,1,3,2010,1,4,1
6344,3.0,59,5,8.0,4.0,38.0,157.0,73.0,1,2010,8,21,2011,8,20,2010,8,21,0
6345,1.0,36,3,16.0,45.0,74.0,258.0,111.0,1,2010,10,15,2011,10,14,2010,10,15,0
6346,3.0,54,1,2.0,0.0,26.0,100.0,44.0,2,2010,4,28,2011,4,27,2010,4,28,0
6347,3.0,35,1,16.0,45.0,74.0,258.0,111.0,1,2010,11,19,2011,11,4,2010,11,19,0
6348,3.0,42,3,16.0,25.0,33.0,11.0,85.0,0,2010,7,8,2011,3,24,2010,7,8,0
6349,5.0,35,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,31,2011,1,30,2010,1,31,0
6350,3.0,38,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,25,2011,1,24,2010,1,25,0
6351,3.0,31,1,8.0,26.0,38.0,34.0,73.0,1,2010,12,22,2011,12,21,2010,12,22,1
6352,3.0,50,1,8.0,45.0,67.0,213.0,93.0,5,2010,2,20,2011,2,19,2010,2,20,0
6353,3.0,50,1,8.0,45.0,21.0,227.0,102.0,5,2010,9,23,2011,9,22,2010,9,23,0
6354,1.0,55,1,16.0,4.0,67.0,247.0,73.0,1,2010,11,29,2011,11,26,2010,11,29,0
6355,3.0,44,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,22,2011,11,21,2010,11,22,0
6356,3.0,37,1,8.0,45.0,67.0,197.0,27.0,1,2010,6,17,2011,6,16,2010,6,17,0
6357,3.0,32,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,17,2011,9,16,2010,9,17,0
6358,1.0,61,1,8.0,32.0,67.0,258.0,111.0,1,2010,9,24,2011,9,23,2010,9,24,0
6359,3.0,34,1,8.0,42.0,26.0,258.0,111.0,1,2010,3,26,2011,3,25,2010,3,26,0
6360,1.0,36,1,16.0,45.0,74.0,258.0,111.0,1,2010,11,14,2011,5,13,2010,11,14,0
6361,1.0,52,1,16.0,4.0,49.0,247.0,73.0,1,2010,12,11,2011,12,10,2010,12,11,0
6362,1.0,42,1,8.0,45.0,21.0,258.0,111.0,5,2010,1,9,2011,1,8,2010,1,9,0
6363,3.0,35,1,8.0,32.0,67.0,118.0,73.0,1,2010,1,23,2011,1,22,2010,1,23,1
